number	PRI.div.model	density	PRI.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density
812	37.1742	0.00391699	1.32443	4.64907e-08	2.70327	0.0211359	0.0223207	0.00165309	0.0340302	0.999764
813	37.2188	0.00391347	1.32483	4.44444e-08	2.70537	0.02126	0.0223482	0.0016744	0.0340721	0.985213
814	37.2634	0.00390997	1.32523	4.24861e-08	2.70747	0.0213844	0.0223756	0.00169596	0.0341141	0.970854
815	37.308	0.00390649	1.32563	4.06121e-08	2.70957	0.021509	0.0224031	0.00171779	0.034156	0.956683
816	37.3526	0.00390302	1.32603	3.88188e-08	2.71167	0.021634	0.0224305	0.00173989	0.034198	0.942697
817	37.3972	0.00389957	1.32643	3.71028e-08	2.71377	0.0217592	0.022458	0.00176227	0.03424	0.928895
818	37.4418	0.00389614	1.32683	3.54609e-08	2.71587	0.0218847	0.0224854	0.00178492	0.0342819	0.915276
819	37.4864	0.00389273	1.32723	3.389e-08	2.71797	0.0220104	0.0225129	0.00180786	0.0343239	0.901836
820	37.5311	0.00388933	1.32763	3.2387e-08	2.72007	0.0221363	0.0225403	0.00183107	0.0343658	0.888573
821	37.5757	0.00388596	1.32803	3.09491e-08	2.72217	0.0222624	0.0225678	0.00185458	0.0344078	0.875487
822	37.6203	0.00388259	1.32843	2.95734e-08	2.72427	0.0223887	0.0225952	0.00187838	0.0344498	0.862573
823	37.6649	0.00387925	1.32883	2.82576e-08	2.72637	0.0225151	0.0226227	0.00190247	0.0344917	0.849832
824	37.7095	0.00387592	1.32923	2.6999e-08	2.72847	0.0226417	0.0226501	0.00192685	0.0345337	0.83726
825	37.7541	0.00387261	1.32963	2.57951e-08	2.73057	0.0227684	0.0226776	0.00195154	0.0345756	0.824857
826	37.7987	0.00386932	1.33003	2.46437e-08	2.73267	0.0228952	0.022705	0.00197654	0.0346176	0.812619
827	37.8433	0.00386604	1.33043	2.35425e-08	2.73477	0.0230221	0.0227325	0.00200184	0.0346596	0.800545
828	37.8879	0.00386278	1.33083	2.24894e-08	2.73687	0.023149	0.0227599	0.00202746	0.0347015	0.788634
829	37.9325	0.00385953	1.33123	2.14823e-08	2.73897	0.0232761	0.0227873	0.00205339	0.0347435	0.776882
830	37.9771	0.00385631	1.33163	2.05192e-08	2.74107	0.0234031	0.0228148	0.00207965	0.0347855	0.765288
831	38.0217	0.0038531	1.33203	1.95983e-08	2.74317	0.0235302	0.0228422	0.00210623	0.0348274	0.753852
832	38.0663	0.0038499	1.33243	1.87179e-08	2.74527	0.0236573	0.0228697	0.00213313	0.0348694	0.74257
833	38.1109	0.00384672	1.33283	1.7876e-08	2.74737	0.0237843	0.0228971	0.00216037	0.0349113	0.731441
834	38.1555	0.00384356	1.33323	1.70712e-08	2.74948	0.0239113	0.0229246	0.00218795	0.0349533	0.720463
835	38.2001	0.00384041	1.33363	1.63019e-08	2.75158	0.0240383	0.022952	0.00221586	0.0349953	0.709634
836	38.2447	0.00383728	1.33403	1.55664e-08	2.75368	0.0241652	0.0229795	0.00224412	0.0350372	0.698953
837	38.2893	0.00383417	1.33443	1.48633e-08	2.75578	0.024292	0.0230069	0.00227273	0.0350792	0.688418
838	38.3339	0.00383107	1.33483	1.41913e-08	2.75788	0.0244187	0.0230344	0.00230169	0.0351211	0.678027
839	38.3785	0.00382799	1.33523	1.35489e-08	2.75998	0.0245453	0.0230618	0.00233101	0.0351631	0.667777
840	38.4231	0.00382492	1.33563	1.2935e-08	2.76208	0.0246717	0.0230893	0.00236069	0.0352051	0.657669
841	38.4677	0.00382187	1.33603	1.23483e-08	2.76418	0.0247979	0.0231167	0.00239074	0.035247	0.6477
842	38.5124	0.00381884	1.33643	1.17876e-08	2.76628	0.024924	0.0231442	0.00242116	0.035289	0.637868
843	38.557	0.00381582	1.33683	1.12518e-08	2.76838	0.0250499	0.0231716	0.00245195	0.0353309	0.628172
844	38.6016	0.00381281	1.33723	1.07399e-08	2.77048	0.0251755	0.0231991	0.00248312	0.0353729	0.618609
845	38.6462	0.00380983	1.33763	1.02507e-08	2.77258	0.0253009	0.0232265	0.00251468	0.0354149	0.60918
846	38.6908	0.00380685	1.33803	9.78327e-09	2.77468	0.0254261	0.023254	0.00254662	0.0354568	0.599881
847	38.7354	0.0038039	1.33843	9.33671e-09	2.77678	0.025551	0.0232814	0.00257896	0.0354988	0.590711
848	38.78	0.00380096	1.33883	8.91006e-09	2.77888	0.0256756	0.0233089	0.0026117	0.0355407	0.581668
849	38.8246	0.00379803	1.33923	8.5025e-09	2.78098	0.0257999	0.0233363	0.00264484	0.0355827	0.572752
850	38.8692	0.00379512	1.33963	8.11318e-09	2.78308	0.0259238	0.0233637	0.00267838	0.0356247	0.56396
851	38.9138	0.00379222	1.34003	7.74129e-09	2.78518	0.0260474	0.0233912	0.00271234	0.0356666	0.555292
852	38.9584	0.00378934	1.34043	7.38608e-09	2.78728	0.0261706	0.0234186	0.00274672	0.0357086	0.546745
853	39.003	0.00378648	1.34083	7.04681e-09	2.78938	0.0262935	0.0234461	0.00278152	0.0357505	0.538318
854	39.0476	0.00378362	1.34123	6.72279e-09	2.79148	0.0264159	0.0234735	0.00281675	0.0357925	0.53001
855	39.0922	0.00378079	1.34163	6.41335e-09	2.79358	0.026538	0.023501	0.00285242	0.0358345	0.521818
856	39.1368	0.00377797	1.34203	6.11782e-09	2.79568	0.0266596	0.0235284	0.00288852	0.0358764	0.513742
857	39.1814	0.00377516	1.34243	5.83563e-09	2.79778	0.0267807	0.0235559	0.00292507	0.0359184	0.50578
858	39.226	0.00377237	1.34283	5.56619e-09	2.79988	0.0269014	0.0235833	0.00296206	0.0359604	0.497932
859	39.2706	0.00376959	1.34323	5.30891e-09	2.80198	0.0270215	0.0236108	0.00299952	0.0360023	0.490194
860	39.3152	0.00376683	1.34363	5.06327e-09	2.80408	0.0271412	0.0236382	0.00303743	0.0360443	0.482567
861	39.3598	0.00376408	1.34403	4.82876e-09	2.80618	0.0272603	0.0236657	0.0030758	0.0360862	0.475048
862	39.4044	0.00376135	1.34443	4.60488e-09	2.80828	0.0273789	0.0236931	0.00311465	0.0361282	0.467636
863	39.449	0.00375863	1.34483	4.39115e-09	2.81038	0.0274969	0.0237206	0.00315398	0.0361702	0.46033
864	39.4936	0.00375593	1.34523	4.18713e-09	2.81248	0.0276143	0.023748	0.00319379	0.0362121	0.453129
865	39.5383	0.00375324	1.34563	3.99238e-09	2.81458	0.0277311	0.0237755	0.00323409	0.0362541	0.44603
866	39.5829	0.00375056	1.34603	3.80651e-09	2.81668	0.0278473	0.0238029	0.00327488	0.036296	0.439034
867	39.6275	0.0037479	1.34643	3.62911e-09	2.81878	0.0279629	0.0238304	0.00331617	0.036338	0.432139
868	39.6721	0.00374525	1.34683	3.4598e-09	2.82088	0.0280778	0.0238578	0.00335797	0.03638	0.425342
869	39.7167	0.00374262	1.34723	3.29823e-09	2.82298	0.028192	0.0238853	0.00340029	0.0364219	0.418644
870	39.7613	0.00374	1.34763	3.14404e-09	2.82508	0.0283056	0.0239127	0.00344312	0.0364639	0.412043
871	39.8059	0.0037374	1.34803	2.99691e-09	2.82718	0.0284184	0.0239401	0.00348648	0.0365058	0.405537
872	39.8505	0.00373481	1.34843	2.85653e-09	2.82928	0.0285305	0.0239676	0.00353037	0.0365478	0.399125
873	39.8951	0.00373223	1.34883	2.72258e-09	2.83138	0.0286419	0.023995	0.0035748	0.0365898	0.392807
874	39.9397	0.00372967	1.34923	2.59477e-09	2.83348	0.0287525	0.0240225	0.00361978	0.0366317	0.38658
875	39.9843	0.00372712	1.34964	2.47285e-09	2.83558	0.0288623	0.0240499	0.0036653	0.0366737	0.380444
876	40.0289	0.00372458	1.35003	2.35654e-09	2.83768	0.0289714	0.0240774	0.00371139	0.0367156	0.374398
877	40.0735	0.00372206	1.35044	2.24558e-09	2.83978	0.0290796	0.0241048	0.00375804	0.0367576	0.36844
878	40.1181	0.00371955	1.35084	2.13974e-09	2.84188	0.029187	0.0241323	0.00380526	0.0367996	0.362569
879	40.1627	0.00371705	1.35124	2.03879e-09	2.84398	0.0292936	0.0241597	0.00385306	0.0368415	0.356785
880	40.2073	0.00371457	1.35164	1.94251e-09	2.84608	0.0293993	0.0241872	0.00390144	0.0368835	0.351085
881	40.2519	0.0037121	1.35204	1.85067e-09	2.84818	0.0295041	0.0242146	0.00395042	0.0369254	0.345469
882	40.2965	0.00370965	1.35244	1.76309e-09	2.85029	0.029608	0.0242421	0.004	0.0369674	0.339936
883	40.3411	0.00370721	1.35284	1.67957e-09	2.85239	0.0297111	0.0242695	0.00405019	0.0370094	0.334484
884	40.3857	0.00370478	1.35324	1.59992e-09	2.85449	0.0298132	0.024297	0.00410098	0.0370513	0.329113
885	40.4303	0.00370236	1.35364	1.52398e-09	2.85659	0.0299143	0.0243244	0.00415241	0.0370933	0.323822
886	40.4749	0.00369996	1.35404	1.45157e-09	2.85869	0.0300145	0.0243519	0.00420446	0.0371353	0.318609
887	40.5196	0.00369757	1.35444	1.38253e-09	2.86079	0.0301137	0.0243793	0.00425714	0.0371772	0.313474
888	40.5642	0.00369519	1.35484	1.31671e-09	2.86289	0.030212	0.0244068	0.00431047	0.0372192	0.308415
889	40.6088	0.00369283	1.35524	1.25395e-09	2.86499	0.0303092	0.0244342	0.00436446	0.0372611	0.303431
890	40.6534	0.00369048	1.35564	1.19413e-09	2.86709	0.0304055	0.0244617	0.0044191	0.0373031	0.298522
891	40.698	0.00368814	1.35604	1.1371e-09	2.86919	0.0305006	0.0244891	0.00447442	0.0373451	0.293685
892	40.7426	0.00368581	1.35644	1.08275e-09	2.87129	0.0305948	0.0245165	0.00453041	0.037387	0.288922
893	40.7872	0.0036835	1.35684	1.03094e-09	2.87339	0.0306879	0.024544	0.00458708	0.037429	0.28423
894	40.8318	0.0036812	1.35724	9.81559e-10	2.87549	0.0307799	0.0245714	0.00464445	0.0374709	0.279608
895	40.8764	0.00367891	1.35764	9.34498e-10	2.87759	0.0308708	0.0245989	0.00470251	0.0375129	0.275056
896	40.921	0.00367663	1.35804	8.89648e-10	2.87969	0.0309606	0.0246263	0.00476129	0.0375549	0.270572
897	40.9656	0.00367437	1.35844	8.46908e-10	2.88179	0.0310493	0.0246538	0.00482078	0.0375968	0.266156
898	41.0102	0.00367212	1.35884	8.06181e-10	2.88389	0.0311368	0.0246812	0.004881	0.0376388	0.261806
899	41.0548	0.00366988	1.35924	7.67374e-10	2.88599	0.0312232	0.0247087	0.00494196	0.0376807	0.257523
900	41.0994	0.00366765	1.35964	7.30396e-10	2.88809	0.0313085	0.0247361	0.00500366	0.0377227	0.253304
901	41.144	0.00366544	1.36004	6.95167e-10	2.89019	0.0313926	0.0247636	0.00506611	0.0377647	0.249149
902	41.1886	0.00366323	1.36044	6.61604e-10	2.89229	0.0314755	0.024791	0.00512932	0.0378066	0.245058
903	41.2332	0.00366104	1.36084	6.29629e-10	2.89439	0.0315571	0.0248185	0.00519331	0.0378486	0.241028
904	41.2778	0.00365886	1.36124	5.9917e-10	2.89649	0.0316376	0.0248459	0.00525807	0.0378905	0.237061
905	41.3224	0.00365669	1.36164	5.70156e-10	2.89859	0.0317169	0.0248734	0.00532363	0.0379325	0.233153
906	41.367	0.00365454	1.36204	5.42519e-10	2.90069	0.0317949	0.0249008	0.00538998	0.0379745	0.229306
907	41.4116	0.00365239	1.36244	5.16196e-10	2.90279	0.0318717	0.0249283	0.00545714	0.0380164	0.225517
908	41.4562	0.00365026	1.36284	4.91124e-10	2.90489	0.0319472	0.0249557	0.00552513	0.0380584	0.221786
909	41.5009	0.00364814	1.36324	4.67248e-10	2.90699	0.0320214	0.0249832	0.00559393	0.0381004	0.218113
910	41.5455	0.00364603	1.36364	4.4451e-10	2.90909	0.0320944	0.0250106	0.00566358	0.0381423	0.214496
911	41.5901	0.00364393	1.36404	4.22858e-10	2.91119	0.032166	0.0250381	0.00573407	0.0381843	0.210935
912	41.6347	0.00364184	1.36444	4.02239e-10	2.91329	0.0322364	0.0250655	0.00580543	0.0382262	0.207429
913	41.6793	0.00363976	1.36484	3.82607e-10	2.91539	0.0323054	0.0250929	0.00587764	0.0382682	0.203977
914	41.7239	0.0036377	1.36524	3.63915e-10	2.91749	0.0323731	0.0251204	0.00595074	0.0383102	0.200579
915	41.7685	0.00363564	1.36564	3.46119e-10	2.91959	0.0324395	0.0251478	0.00602473	0.0383521	0.197233
916	41.8131	0.0036336	1.36604	3.29176e-10	2.92169	0.0325045	0.0251753	0.00609962	0.0383941	0.193939
917	41.8577	0.00363156	1.36644	3.13046e-10	2.92379	0.0325682	0.0252027	0.00617542	0.038436	0.190696
918	41.9023	0.00362954	1.36684	2.97693e-10	2.92589	0.0326305	0.0252302	0.00625214	0.038478	0.187503
919	41.9469	0.00362753	1.36724	2.83078e-10	2.92799	0.0326914	0.0252576	0.00632979	0.03852	0.184361
920	41.9915	0.00362553	1.36764	2.69167e-10	2.93009	0.0327509	0.0252851	0.00640838	0.0385619	0.181267
921	42.0361	0.00362353	1.36804	2.55927e-10	2.93219	0.0328091	0.0253125	0.00648793	0.0386039	0.178222
922	42.0807	0.00362155	1.36844	2.43326e-10	2.93429	0.0328658	0.02534	0.00656844	0.0386458	0.175224
923	42.1253	0.00361958	1.36884	2.31334e-10	2.93639	0.0329212	0.0253674	0.00664993	0.0386878	0.172274
924	42.1699	0.00361762	1.36924	2.19921e-10	2.93849	0.0329751	0.0253949	0.00673241	0.0387298	0.169369
925	42.2145	0.00361567	1.36964	2.09061e-10	2.94059	0.0330276	0.0254223	0.00681589	0.0387717	0.166511
926	42.2591	0.00361373	1.37004	1.98727e-10	2.94269	0.0330786	0.0254498	0.00690038	0.0388137	0.163697
